molecule_chembl_id,cleaned_canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL4070197,COC(=O)[C@]1(C)CCC[C@]2(C)c3cc(Br)c4nc(/N=C/c5ccccc5O)[nH]c4c3CC[C@H]21,active,510.43200000000024,5.964900000000005,2.0,5.0,6.6777807052660805
CHEMBL4098886,COC(=O)[C@]1(C)CCC[C@]2(C)c3cc(Br)c4nc(/N=C/c5cc(F)ccc5O)[nH]c4c3CC[C@H]21,active,528.4220000000001,6.104000000000005,2.0,5.0,6.214670164989233
CHEMBL4080849,COC(=O)[C@]1(C)CCC[C@]2(C)c3cc(Br)c4nc(/N=C/c5cc(Cl)ccc5O)[nH]c4c3CC[C@H]21,intermediate,544.8770000000001,6.618300000000005,2.0,5.0,5.7423214251308154
CHEMBL4060488,COC(=O)[C@]1(C)CCC[C@]2(C)c3cc(Br)c4nc(/N=C/c5cc(Br)ccc5O)[nH]c4c3CC[C@H]21,active,589.328,6.727400000000006,2.0,5.0,6.136677139879544
CHEMBL4088723,COC(=O)[C@]1(C)CCC[C@]2(C)c3cc(Br)c4nc(/N=C/c5cc(C)ccc5O)[nH]c4c3CC[C@H]21,active,524.4590000000003,6.273320000000006,2.0,5.0,6.920818753952375
CHEMBL4094516,COC(=O)[C@]1(C)CCC[C@]2(C)c3cc(Br)c4nc(/N=C/c5cc([N+](=O)[O-])ccc5O)[nH]c4c3CC[C@H]21,intermediate,555.4290000000001,5.873100000000005,2.0,7.0,5.619788758288394
CHEMBL4073967,COC(=O)[C@]1(C)CCC[C@]2(C)c3cc(Br)c4nc(/N=C/c5ccc(F)cc5O)[nH]c4c3CC[C@H]21,intermediate,528.4220000000001,6.104000000000005,2.0,5.0,5.906578314837765
CHEMBL4071848,COC(=O)[C@]1(C)CCC[C@]2(C)c3cc(Br)c4nc(/N=C/c5cccc(F)c5O)[nH]c4c3CC[C@H]21,active,528.4220000000001,6.104000000000005,2.0,5.0,6.366531544420414
CHEMBL4092631,COC(=O)[C@]1(C)CCC[C@]2(C)c3cc(Br)c4nc(/N=C/c5cc(Cl)cc(Cl)c5O)[nH]c4c3CC[C@H]21,active,579.322,7.271700000000005,2.0,5.0,6.161150909262744
CHEMBL4082349,CCN(CC)c1ccc(/C=N/c2nc3c(Br)cc4c(c3[nH]2)CC[C@@H]2[C@]4(C)CCC[C@@]2(C)C(=O)OC)c(O)c1,active,581.5550000000004,6.811100000000007,2.0,6.0,6.795880017344075
CHEMBL4100367,COC(=O)[C@]1(C)CCC[C@]2(C)c3cc(Br)c4nc(/N=C/c5ccc6ccccc6c5O)[nH]c4c3CC[C@H]21,intermediate,560.4920000000001,7.118100000000006,2.0,5.0,5.966576244513051
CHEMBL4101305,COC(=O)[C@]1(C)CCC[C@]2(C)c3cc(Br)c4nc(NCc5ccccc5O)[nH]c4c3CC[C@H]21,inactive,512.4480000000003,5.826400000000005,3.0,5.0,4.647431613820691
CHEMBL4074599,COC(=O)[C@]1(C)CCC[C@]2(C)c3cc(Br)c4nc(NCc5cc(F)ccc5O)[nH]c4c3CC[C@H]21,intermediate,530.4380000000002,5.965500000000005,3.0,5.0,5.337242168318426
CHEMBL4063220,COC(=O)[C@]1(C)CCC[C@]2(C)c3cc(Br)c4nc(NCc5cc(Cl)ccc5O)[nH]c4c3CC[C@H]21,inactive,546.893,6.479800000000005,3.0,5.0,4.927382523454764
CHEMBL4084866,COC(=O)[C@]1(C)CCC[C@]2(C)c3cc(Br)c4nc(NCc5cc(Br)ccc5O)[nH]c4c3CC[C@H]21,intermediate,591.3439999999999,6.588900000000005,3.0,5.0,5.375717904164332
CHEMBL4085825,COC(=O)[C@]1(C)CCC[C@]2(C)c3cc(Br)c4nc(NCc5cc(C)ccc5O)[nH]c4c3CC[C@H]21,intermediate,526.4750000000003,6.134820000000006,3.0,5.0,5.206209615309182
CHEMBL4103744,COC(=O)[C@]1(C)CCC[C@]2(C)c3cc(Br)c4nc(NCc5cc([N+](=O)[O-])ccc5O)[nH]c4c3CC[C@H]21,intermediate,557.445,5.734600000000005,3.0,7.0,5.2580609222708015
CHEMBL4104043,COC(=O)[C@]1(C)CCC[C@]2(C)c3cc(Br)c4nc(NCc5ccc(F)cc5O)[nH]c4c3CC[C@H]21,intermediate,530.4380000000002,5.965500000000005,3.0,5.0,5.337242168318426
CHEMBL4086126,COC(=O)[C@]1(C)CCC[C@]2(C)c3cc(Br)c4nc(NCc5cccc(F)c5O)[nH]c4c3CC[C@H]21,intermediate,530.4380000000002,5.965500000000005,3.0,5.0,5.782516055786093
CHEMBL4096287,COC(=O)[C@]1(C)CCC[C@]2(C)c3cc(Br)c4nc(NCc5cc(Cl)cc(Cl)c5O)[nH]c4c3CC[C@H]21,intermediate,581.338,7.133200000000005,3.0,5.0,5.623423042943488
CHEMBL4078235,CCN(CC)c1ccc(CNc2nc3c(Br)cc4c(c3[nH]2)CC[C@@H]2[C@]4(C)CCC[C@@]2(C)C(=O)OC)c(O)c1,intermediate,583.5710000000004,6.672600000000007,3.0,6.0,5.471083299722345
CHEMBL4088566,COC(=O)[C@]1(C)CCC[C@]2(C)c3cc(Br)c4nc(NCc5ccc6ccccc6c5O)[nH]c4c3CC[C@H]21,inactive,562.508,6.979600000000007,3.0,5.0,4.674279141980588
CHEMBL4085569,C[C@H]1C[C@@H]2OC(=O)[C@]3(C)CCCC(=C23)[C@]12C[C@H](c1ccoc1)OC2=O,inactive,342.391,3.706000000000002,0.0,5.0,4.746904414150968
CHEMBL4079081,CC(=O)NC[C@@H]1OC(=O)N2c3cc(F)c(C4=CCN(C(=O)CO)CC4)cc3OC[C@@H]12,active,419.4090000000002,0.6559999999999995,2.0,6.0,7.1938200260161125
CHEMBL472850,C/C1=C\[C@@H](C)C/C=C/[C@H]2[C@@H]3O[C@]3(C)[C@@H](C)[C@H]3[C@H](Cc4c[nH]c5ccccc45)NC(=O)[C@@]23C(=O)/C=C/C(=O)[C@@H]1O,intermediate,528.6490000000002,3.832400000000002,3.0,5.0,5.200659450546418
CHEMBL487900,CC1=C(C)[C@H]2[C@H](Cc3c[nH]c4ccccc34)NC(=O)[C@]23C(=O)/C=C/C(=O)[C@H](O)/C(C)=C/[C@@H](C)C/C=C/[C@H]3[C@@H]1O,intermediate,528.6490000000003,3.7361000000000026,4.0,5.0,5.2839966563652006
CHEMBL505481,CC1=C(C)[C@H]2[C@H](Cc3c[nH]c4ccccc34)NC(=O)[C@]23C(=O)CC[C@H](O)C(=O)/C(C)=C/[C@@H](C)C/C=C/[C@H]3[C@@H]1O,intermediate,530.6650000000004,3.960100000000003,4.0,5.0,5.443697499232712
CHEMBL4072636,CC1=C(C)[C@H]2[C@H](Cc3c[nH]c4ccccc34)NC(=O)[C@]23C(=O)CCC(=O)[C@H](O)/C(C)=C/[C@@H](C)C/C=C/[C@H]3[C@@H]1O,intermediate,530.6650000000004,3.960100000000003,4.0,5.0,5.070581074285707
CHEMBL4097491,CC1=C(O)C(=O)[C@H]2CC(=O)[C@@]34C(=O)N[C@@H](Cc5c[nH]c6ccccc56)[C@@H]3C(C)=C(C)[C@@H](O)[C@@H]4/C=C/C[C@H](C)[C@H]12,inactive,528.6490000000002,4.340800000000003,4.0,5.0,4.892790030352131
CHEMBL4076757,C/C1=C\[C@@H](C)C/C=C/[C@H]2C(=O)[C@@H](C)[C@@H](C)[C@H]3[C@H](Cc4c[nH]c5ccccc45)NC(=O)[C@@]23C(=O)/C=C/C(=O)[C@@H]1O,intermediate,528.6490000000002,3.880100000000002,3.0,5.0,5.5376020021010435
CHEMBL4096645,C/C(=C\COc1ccc(/C=C/C=O)cc1)CO,inactive,232.279,2.2161000000000004,1.0,3.0,4.195860567664649
CHEMBL4078630,CC(CO)CCOc1ccc(/C=C/C=O)cc1,inactive,234.29500000000002,2.2960000000000003,1.0,3.0,4.23225063265442
CHEMBL4094251,COc1ccc(C(=O)/C=C/c2ccc(OCc3cn(Cc4ccccc4)nn3)cc2)cc1,intermediate,425.4880000000001,4.810100000000003,0.0,6.0,5.045757490560675
CHEMBL4093315,COc1ccc(C(=O)/C=C/c2ccc(OCc3cn(Cc4ccccc4Br)nn3)cc2)cc1,inactive,504.3840000000001,5.572600000000004,0.0,6.0,4.698970004336019
CHEMBL4072599,COc1ccc(C(=O)/C=C/c2ccc(OCc3cn(Cc4cccc(Br)c4)nn3)cc2)cc1,inactive,504.3840000000001,5.572600000000004,0.0,6.0,4.221848749616356
CHEMBL4061899,COc1ccc(C(=O)/C=C/c2ccc(OCc3cn(Cc4ccc(Br)cc4)nn3)cc2)cc1,intermediate,504.3840000000001,5.572600000000005,0.0,6.0,5.096910013008056
CHEMBL4068542,COc1ccc(C(=O)/C=C/c2ccc(OCc3cn(Cc4cccc(F)c4)nn3)cc2)cc1,inactive,443.4780000000001,4.949200000000004,0.0,6.0,4.070581074285707
CHEMBL573339,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,intermediate,348.36199999999997,2.980200000000001,1.0,7.0,5.096910013008056
CHEMBL4061722,C#CCNC(=O)c1csc2nc(-c3ccccc3)cn12,inactive,281.34,2.4258000000000006,1.0,4.0,4.400007822415902
CHEMBL4085549,C#CCNC(=O)c1csc2nc(-c3ccc(OC)cc3)cn12,inactive,311.366,2.4344,1.0,5.0,4.840132152907433
CHEMBL4075829,C#CCNC(=O)c1csc2nc(-c3ccc(F)cc3)cn12,inactive,299.33,2.5649000000000006,1.0,4.0,4.100015437450609
CHEMBL4093297,C#CCNC(=O)c1csc2nc(-c3ccc(Cl)cc3)cn12,inactive,315.785,3.079200000000001,1.0,4.0,4.564792896759252
CHEMBL4072575,COc1ccc(Cn2cc(CNC(=O)c3csc4nc(-c5ccccc5)cn34)nn2)cc1O,intermediate,460.5190000000001,3.3468000000000013,2.0,9.0,5.470056598341331
CHEMBL4101026,COc1ccc(Cn2cc(CNC(=O)c3csc4nc(-c5ccccc5)cn34)nn2)cc1OC,intermediate,474.54600000000016,3.6498000000000017,1.0,9.0,5.4780777551165
CHEMBL4076048,COc1cc(Cn2cc(CNC(=O)c3csc4nc(-c5ccccc5)cn34)nn2)cc(OC)c1,inactive,474.54600000000016,3.6498000000000017,1.0,9.0,4.320027305722581
CHEMBL4062904,COc1cc(Cn2cc(CNC(=O)c3csc4nc(-c5ccccc5)cn34)nn2)cc(OC)c1OC,intermediate,504.57200000000023,3.658400000000002,1.0,10.0,5.34008379993015
CHEMBL4090839,O=C(NCc1cn(Cc2cccc(Oc3ccccc3)c2)nn1)c1csc2nc(-c3ccccc3)cn12,inactive,506.5910000000002,5.424900000000005,1.0,8.0,4.8941493256148565
CHEMBL4096638,O=C(NCc1cn(Cc2ccc(F)cc2)nn1)c1csc2nc(-c3ccccc3)cn12,inactive,432.48400000000015,3.7717000000000027,1.0,7.0,4.600153287287077
CHEMBL4078620,COc1ccc(-c2cn3c(C(=O)NCc4cn(Cc5ccc(OC)c(O)c5)nn4)csc3n2)cc1,intermediate,490.54500000000013,3.355400000000002,2.0,10.0,5.190036478285986
CHEMBL4067264,COc1ccc(-c2cn3c(C(=O)NCc4cn(Cc5ccc(OC)c(OC)c5)nn4)csc3n2)cc1,intermediate,504.5720000000002,3.658400000000002,1.0,10.0,5.2350024007151195
CHEMBL4081899,COc1ccc(-c2cn3c(C(=O)NCc4cn(Cc5cc(OC)cc(OC)c5)nn4)csc3n2)cc1,inactive,504.5720000000002,3.658400000000002,1.0,10.0,4.717151397165355
CHEMBL4101058,COc1ccc(-c2cn3c(C(=O)NCc4cn(Cc5cc(OC)c(OC)c(OC)c5)nn4)csc3n2)cc1,inactive,534.5980000000003,3.6670000000000025,1.0,11.0,4.763966852882364
CHEMBL4087020,COc1ccc(-c2cn3c(C(=O)NCc4cn(Cc5cccc(Oc6ccccc6)c5)nn4)csc3n2)cc1,inactive,536.6170000000002,5.433500000000004,1.0,9.0,4.650139917807668
CHEMBL4096671,COc1ccc(-c2cn3c(C(=O)NCc4cn(Cc5ccc(F)cc5)nn4)csc3n2)cc1,inactive,462.51000000000005,3.780300000000002,1.0,8.0,4.573976984310124
CHEMBL4079158,COc1ccc(Cn2cc(CNC(=O)c3csc4nc(-c5ccc(F)cc5)cn34)nn2)cc1O,inactive,478.5090000000001,3.485900000000002,2.0,9.0,4.5934598195660445
CHEMBL4089467,COc1ccc(Cn2cc(CNC(=O)c3csc4nc(-c5ccc(F)cc5)cn34)nn2)cc1OC,inactive,492.5360000000002,3.7889000000000026,1.0,9.0,4.502103257086779
CHEMBL4065877,COc1cc(Cn2cc(CNC(=O)c3csc4nc(-c5ccc(F)cc5)cn34)nn2)cc(OC)c1,inactive,492.5360000000002,3.7889000000000017,1.0,9.0,4.280006173632396
CHEMBL4101560,COc1cc(Cn2cc(CNC(=O)c3csc4nc(-c5ccc(F)cc5)cn34)nn2)cc(OC)c1OC,inactive,522.5620000000002,3.797500000000002,1.0,10.0,4.4381833356810425
CHEMBL4083555,O=C(NCc1cn(Cc2cccc(Oc3ccccc3)c2)nn1)c1csc2nc(-c3ccc(F)cc3)cn12,inactive,524.5810000000001,5.5640000000000045,1.0,8.0,4.474048658751988
CHEMBL4102453,O=C(NCc1cn(Cc2ccc(F)cc2)nn1)c1csc2nc(-c3ccc(F)cc3)cn12,inactive,450.47400000000016,3.9108000000000027,1.0,7.0,4.2400301424456925
CHEMBL4078180,COc1ccc(Cn2cc(CNC(=O)c3csc4nc(-c5ccc(Cl)cc5)cn34)nn2)cc1O,inactive,494.9640000000001,4.000200000000004,2.0,9.0,4.90031935889075
CHEMBL4064551,COc1ccc(Cn2cc(CNC(=O)c3csc4nc(-c5ccc(Cl)cc5)cn34)nn2)cc1OC,inactive,508.99100000000016,4.303200000000004,1.0,9.0,4.756961951313706
CHEMBL4086072,COc1cc(Cn2cc(CNC(=O)c3csc4nc(-c5ccc(Cl)cc5)cn34)nn2)cc(OC)c1,inactive,508.99100000000016,4.303200000000003,1.0,9.0,4.510041520575165
CHEMBL4087007,COc1cc(Cn2cc(CNC(=O)c3csc4nc(-c5ccc(Cl)cc5)cn34)nn2)cc(OC)c1OC,inactive,539.0170000000002,4.311800000000003,1.0,10.0,4.200039472594017
CHEMBL4104873,O=C(NCc1cn(Cc2cccc(Oc3ccccc3)c2)nn1)c1csc2nc(-c3ccc(Cl)cc3)cn12,inactive,541.0360000000002,6.078300000000005,1.0,8.0,4.667157733005649
CHEMBL4094703,O=C(NCc1cn(Cc2ccc(F)cc2)nn1)c1csc2nc(-c3ccc(Cl)cc3)cn12,inactive,466.92900000000014,4.425100000000003,1.0,7.0,4.270025714300444
CHEMBL4088292,COc1cccc(C2=NN(c3ccccc3)C(c3ccc(Br)cc3)C2O)c1,active,423.31000000000006,4.784200000000005,1.0,4.0,8.00436480540245
CHEMBL4098456,COc1cccc(C2=NN(c3ccccc3)C(c3ccc(Cl)cc3)C2O)c1,active,378.8590000000001,4.675100000000005,1.0,4.0,7.958607314841775
CHEMBL4080441,COc1cccc(C(=O)C2OC2c2ccc(F)cc2)c1,active,272.275,3.1571000000000016,0.0,3.0,7.769551078621726
CHEMBL4068970,COc1ccc(C(=O)C2OC2c2ccc(Br)cc2)cc1,active,333.18100000000004,3.7805000000000026,0.0,3.0,7.522878745280337
CHEMBL4095828,COc1ccc(C(=O)C2OC2c2ccc(Cl)cc2)cc1,active,288.73,3.671400000000002,0.0,3.0,7.823908740944319
CHEMBL2262110,COc1ccc(C2C=C(c3cc(OC)c(OC)c(OC)c3)NC(=S)N2)cc1,active,386.473,3.280900000000001,2.0,5.0,7.045757490560675
CHEMBL4097762,COc1cc(C2=CC(c3ccc(F)cc3)NC(=S)N2)cc(OC)c1OC,active,374.4370000000001,3.4114000000000013,2.0,4.0,7.208309350979882
CHEMBL4087612,COc1cc(C2=CC(c3ccc(Br)cc3)NC(=S)N2)cc(OC)c1OC,active,435.34300000000013,4.034800000000002,2.0,4.0,8.022276394711152
CHEMBL454154,COc1cc(C2=CC(c3ccc(Cl)cc3)NC(=S)N2)cc(OC)c1OC,active,390.89200000000017,3.9257000000000026,2.0,4.0,7.958607314841775
CHEMBL4095312,COc1ccc(C2=CC(c3ccc(Br)cc3)NC(=S)N2)cc1,active,375.291,4.0176000000000025,2.0,2.0,7.522878745280337
CHEMBL4067902,COc1cccc(C2=CC(c3ccc(Br)cc3)NC(=S)N2)c1,active,375.291,4.0176000000000025,2.0,2.0,7.468521082957745
CHEMBL4103065,COc1cccc(C2=CC(c3ccc(Cl)cc3)NC(=S)N2)c1,active,330.84,3.9085000000000027,2.0,2.0,7.267606240177032
CHEMBL4060056,COc1ccc(C2=NN(c3ccccc3)C(c3ccc(F)cc3)C2O)cc1,active,362.40400000000005,4.160800000000004,1.0,4.0,7.886056647693163
CHEMBL4061062,COc1ccc(C2=NN(c3ccccc3)C(c3ccc(OC)cc3)C2O)cc1,active,374.4400000000001,4.030300000000003,1.0,5.0,7.991399828238082
CHEMBL4082942,COc1cccc(C2=NNC(c3ccc(Cl)cc3)C2O)c1,active,302.761,2.7581000000000007,2.0,4.0,7.452225294612178
CHEMBL4069742,COc1cccc(C2=NNC(c3ccc(Br)cc3)C2O)c1,active,347.21200000000005,2.8672000000000004,2.0,4.0,7.366531544420414
CHEMBL4090741,COc1cccc(C(=O)C2SC2c2ccc(Cl)cc2)c1,active,304.798,4.3880000000000035,0.0,3.0,7.886056647693163
CHEMBL4091648,COc1cccc(C(=O)C2SC2c2ccc(Br)cc2)c1,active,349.249,4.497100000000003,0.0,3.0,7.958607314841775
CHEMBL4063863,COc1cccc(C(=O)C(O)C(Nc2ccc(F)c(Cl)c2)c2ccc(Br)cc2)c1,active,478.7450000000001,5.647200000000004,2.0,4.0,7.429457060118103
CHEMBL4087690,CC1=CC[C@]2(C(=O)O)CC[C@]3(C=O)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]2[C@@H]1C,inactive,470.6940000000003,6.2685000000000075,2.0,3.0,5.0
CHEMBL4066342,COC(=O)[C@]12CC=C(C)[C@@H](C)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C(=O)O)CC2,intermediate,500.7200000000004,6.242600000000007,2.0,4.0,5.494850021680094
CHEMBL4069045,COC(=O)[C@]12CCC(C)(C)CC1=C1CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C(=O)O)CC2,intermediate,500.7200000000004,6.530800000000008,2.0,4.0,5.301029995663981
CHEMBL4060359,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=C[C@@H](O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,inactive,504.70800000000037,4.147600000000003,5.0,5.0,5.0
CHEMBL4088592,CO[C@@H]1C=C2[C@@H]3CC(C)(C)CC[C@]3(C(=O)O)CC[C@@]2(C)[C@]2(C)CC[C@@H]3[C@](C)(C[C@@H](O)[C@H](O)[C@@]3(C)CO)[C@@H]12,inactive,518.7350000000004,4.801700000000007,4.0,5.0,5.0
CHEMBL4073894,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,inactive,502.69200000000035,4.355800000000004,4.0,5.0,5.0
CHEMBL4100666,COC(=O)[C@@]12CC[C@]3(C(=O)O)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]1[C@@H](C)C(C)=C[C@H]2O,inactive,516.7190000000004,5.213400000000006,3.0,5.0,5.0
CHEMBL4102746,C=C1CC[C@]2(C(=O)O)CC[C@]3(C)C(=C[C@@H](O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2[C@H]1C,inactive,502.69200000000035,3.923600000000003,5.0,5.0,5.0
CHEMBL4084803,C=C1CC[C@]2(C(=O)O)CC[C@]3(C)C(=C[C@@H](OC)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2[C@H]1C,inactive,516.7190000000003,4.5777000000000045,4.0,5.0,5.0
CHEMBL4094992,C=C1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2[C@H]1C,inactive,500.67600000000033,4.131800000000004,4.0,5.0,5.0
CHEMBL517086,CC1=CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]2[C@@H]1C,intermediate,456.7110000000003,7.089500000000009,2.0,2.0,5.721246399047171
CHEMBL4073456,C[C@H]1[C@@H]2[C@H]3CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]23C[C@@H](O)[C@]1(C)OC3=O,inactive,472.7100000000004,5.7350000000000065,2.0,4.0,5.0
CHEMBL464466,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,inactive,488.7090000000003,5.176800000000005,4.0,4.0,5.0
CHEMBL4068617,CC1(C)CC[C@@]23CC[C@]4(C)[C@](OC2=O)([C@H]2O[C@H]2[C@@H]2[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]24C)[C@@H]3C1,inactive,502.6920000000004,3.838700000000003,3.0,6.0,5.0
CHEMBL4095936,C=C1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@H]1C,inactive,470.69400000000024,5.980400000000007,3.0,3.0,5.0
CHEMBL2088612,C=C1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2[C@H]1C,inactive,486.69300000000027,4.952800000000005,4.0,4.0,5.0
CHEMBL391533,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,inactive,472.71000000000043,6.060300000000007,3.0,3.0,5.0
CHEMBL4077686,C[C@@H]1[C@H]2C3=C[C@@H](O)[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,inactive,504.7080000000004,4.0035000000000025,5.0,5.0,5.0
CHEMBL523827,C=C1[C@@H](O)[C@H](O)C[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2CC=C2[C@@H]3[C@@H](C)[C@H](C)CC[C@]3(C(=O)O)CC[C@]21C,inactive,456.6670000000003,5.590300000000005,3.0,3.0,5.0
CHEMBL4072644,CC[C@H](C)[C@H](NC(=S)Nc1cccc([N+](=O)[O-])c1)C(=O)N[C@H](Cc1ccccc1)C(=O)Nc1cccc(Cl)c1,inactive,568.0990000000002,5.315500000000004,4.0,5.0,4.683610248926804
CHEMBL4093360,CC[C@H](C)[C@H](NC(=S)Nc1cccc([N+](=O)[O-])c1)C(=O)N[C@H](Cc1ccccc1)C(=O)Nc1cccc(F)c1,inactive,551.6440000000002,4.801200000000003,4.0,5.0,4.7442452133569555
CHEMBL4066773,CC[C@H](C)[C@H](NC(=S)Nc1cccc([N+](=O)[O-])c1)C(=O)N[C@H](Cc1ccccc1)C(=O)Nc1ccc(Br)cc1,inactive,612.5500000000002,5.424600000000003,4.0,5.0,4.758204568704802
CHEMBL4102028,CC[C@H](C)[C@H](NC(=S)Nc1cccc([N+](=O)[O-])c1)C(=O)N[C@H](Cc1ccccc1)C(=O)Nc1ccc(F)cc1,inactive,551.6440000000002,4.801200000000003,4.0,5.0,4.756465898167938
CHEMBL4077762,CC[C@H](C)[C@H](NC(=S)Nc1cccc([N+](=O)[O-])c1)C(=O)N[C@H](Cc1ccccc1)C(=O)Nc1ccc(Cl)c(Cl)c1,inactive,602.5440000000002,5.968900000000005,4.0,5.0,4.877456475931246
CHEMBL4078686,CC[C@H](C)[C@H](NC(=S)Nc1cccc([N+](=O)[O-])c1)C(=O)N[C@H](Cc1ccccc1)C(=O)Nc1cccc(C(F)(F)F)c1,intermediate,601.6510000000003,5.680900000000005,4.0,5.0,5.318758762624412
CHEMBL4092511,CC[C@H](C)[C@H](NC(=S)Nc1ccc(C(F)(F)F)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)Nc1cccc(Br)c1,inactive,635.5500000000002,6.535200000000005,4.0,3.0,4.730020323354676
CHEMBL4100259,CC[C@H](C)[C@H](NC(=S)Nc1cccc(C(F)(F)F)c1)C(=O)N[C@H](Cc1ccccc1)C(=O)Nc1ccc(Cl)c(Cl)c1,inactive,625.5440000000001,7.079500000000005,4.0,3.0,4.916497380169733
CHEMBL4083790,CC[C@H](C)[C@H](/N=C(/Nc1cccc(C(F)(F)F)c1)SC)C(=O)N[C@H](Cc1ccccc1)C(=O)Nc1cccc(C(F)(F)F)c1,inactive,638.6780000000003,7.636000000000005,3.0,4.0,4.714217726220605
CHEMBL4097436,O=[N+]([O-])c1cc(-n2nnnc2SCc2ccc(Cl)cc2)cc([N+](=O)[O-])c1,inactive,392.7840000000001,3.424400000000002,0.0,9.0,4.522878745280337
CHEMBL4068582,O=[N+]([O-])c1cc(-n2nnnc2SCc2ccc(Cl)c(Cl)c2)cc([N+](=O)[O-])c1,inactive,427.22900000000016,4.0778000000000025,0.0,9.0,4.522878745280337
CHEMBL4077746,COc1ccc(CSc2nnc(-c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)o2)cc1,inactive,388.3610000000001,3.853900000000003,0.0,9.0,4.522878745280337
CHEMBL4102014,O=[N+]([O-])c1cc(-c2nnc(SCc3ccccc3Cl)o2)cc([N+](=O)[O-])c1,inactive,392.7800000000001,4.498700000000002,0.0,8.0,4.522878745280337
CHEMBL4085597,O=[N+]([O-])c1cc(-c2nnc(SCc3cccc(Cl)c3)o2)cc([N+](=O)[O-])c1,inactive,392.7800000000001,4.498700000000002,0.0,8.0,4.522878745280337
CHEMBL4064032,O=[N+]([O-])c1cc(-c2nnc(SCc3ccc(Cl)cc3)o2)cc([N+](=O)[O-])c1,inactive,392.7800000000001,4.498700000000002,0.0,8.0,4.522878745280337
CHEMBL4086517,O=[N+]([O-])c1cc(-c2nnc(SCc3ccc(Cl)c(Cl)c3)o2)cc([N+](=O)[O-])c1,inactive,427.22500000000014,5.152100000000002,0.0,8.0,4.522878745280337
CHEMBL4066757,O=[N+]([O-])c1cc(-c2nnc(SCc3ccc(Br)cc3)o2)cc([N+](=O)[O-])c1,inactive,437.2310000000001,4.607800000000003,0.0,8.0,4.522878745280337
CHEMBL4064207,COc1ccc(N2CCOCC2)c2sc(NC(=O)C3(C)CCC(C)(O)CC3)nc12,inactive,419.5470000000003,3.4113000000000024,2.0,7.0,4.0
